,score,time,user,product
902834,5.0,2014-05-12,A2HW6O3O1CVO7T,B000P9TOHQ
391966,5.0,2012-07-06,A395962NEERHRR,B000BYAKDM
8874929,5.0,2016-03-23,A1M5ZT35YX6TIN,B01C45GL0Q
5339228,5.0,2014-06-06,A3UDKL389W8XL5,B00E4KOQE8
3742880,4.0,2014-06-20,A27A00G8ZVI1JP,B005IQ1LP4
6283754,5.0,2016-11-16,A2GCFD2FCQ572M,B00KMEE9CE
3013694,2.0,2015-04-11,A17WR54D1A9QIJ,B003TLHYE2
1997340,3.0,2016-07-22,A2YWHYLGHUTXB5,B001DX80UA
9436718,5.0,2017-11-15,A25NIUPOMA3C9B,B0006Z9YKQ
4081020,5.0,2012-12-17,A1RWGSOHM1UPGX,B006YU67JS
6007444,5.0,2014-07-09,ABMSLII8V1XO6,B00ILI7SVW
4846911,5.0,2016-05-22,AH7N6S0PXB918,B00B4FY8YO
6154827,5.0,2017-04-27,A3LAQ6T7Z3B7GA,B00JSAE234
5724134,5.0,2018-02-14,A2TA6VI5N8ALIZ,B00GNLKZ28
5405306,5.0,2015-03-31,AZK1WY67FG09D,B00ENW4FAW
8622693,5.0,2017-05-22,A1KB43BI085A48,B019GXKQSW
5101700,4.0,2017-07-25,A3VONQL7YW8UPM,B00CJICDRY
8983072,5.0,2016-05-09,A1UQBFCERIP7VJ,B01DA0TED0
1091695,5.0,2016-11-30,A3F8TKXL64QQEZ,B000WNBA4K
263238,5.0,2012-12-07,AITT9O1TQDT5L,B0009PUR5E
784219,1.0,2017-06-23,A1BS19UM1QKQV1,B000MF63M2
7961069,5.0,2016-06-01,A2RYWPOL4NN2KG,B0122Q7KQ6
2172178,5.0,2011-09-26,A3RKTGAAK0RTY0,B001LF3IC0
8049228,5.0,2018-03-31,A2EWF2OWK60DJW,B013PV1UCM
4458328,5.0,2014-09-24,ATVAVKMC3XBSN,B008ZTLR3C
9967499,5.0,2016-03-26,A2GV2B0OZ999JB,B002LSQCBU
9720078,5.0,2018-01-20,AIFH6HKF8H6C8,B001A3K8I0
2974979,5.0,2013-02-13,A1IZBF3TGCL5L9,B003O20UOW
1931514,5.0,2013-07-12,A2SOQYG2LB26PW,B001C4VS68
587692,5.0,2012-11-03,A365IY1LIF7C3C,B000GU6PZ8
5868871,1.0,2015-06-30,A2Z85MQMILM9EE,B00HPEONSY
890214,5.0,2014-08-25,A166GYQP3655ZC,B000P3WPHI
947890,5.0,2016-03-02,AXQX3F9OEZ9YX,B000QSXYHM
845324,3.0,2016-11-19,A1PGC1GEBY9CZU,B000NOXEJM
8617971,5.0,2016-05-20,ADZM1QM9WNVX5,B019FBRCIW
5739139,5.0,2014-08-06,A1OEDOMDILUIZQ,B00GQSYCOA
7390567,5.0,2016-07-22,A10DPAG6XHKI25,B00UT5ZYP2
5762897,5.0,2016-05-31,A38S1KZE0GNT8G,B00GWA7Y1U
7346982,4.0,2017-07-27,A3V15SFD7918WZ,B00UAM0MFG
6482632,5.0,2016-01-25,A2R8CZLEAE2GJ8,B00LTDPDHW
1290232,5.0,2018-01-31,AMONGV0LAI1O7,B0014VS4XO
6263097,5.0,2017-01-12,A3TNQMD5FMZQLK,B00KH03U5A
95703,5.0,2016-02-27,A1WV0XTJROAYGK,B0001X09FM
5093146,2.0,2014-11-11,A1U3VWMB5WXKOT,B00CI28O2Y
2103364,5.0,2014-12-05,A314A9GE99BSQ1,B001H0F4XA
1964820,5.0,2011-11-09,A16SPGA83A4J8H,B001CX1F4E
3235999,4.0,2014-11-30,A1BS19UM1QKQV1,B004DJCL7Y
5396842,5.0,2015-04-01,A38M9XLSSXLM1V,B00EKY54P8
4077316,5.0,2017-12-07,ALIP2QJCOWRVK,B006YBX448
8272992,4.0,2017-03-27,A28MAJUHF7TT7O,B015SYQDV2
7549181,5.0,2016-04-21,A19VE01LHE3ZXI,B00WKDTB5U
232203,5.0,2011-04-30,A2YF6CYAV8GBRS,B0009BXZU2
12397939,5.0,2017-08-05,A1FSZ0SIQQR4UM,B014EBRG5M
8814199,3.0,2016-03-17,ATOKT8QYK967L,B01BD0R0B2
2091268,5.0,2013-03-04,A1U2JA40D0T13C,B001GPR0WE
4079251,5.0,2015-07-14,A12QOZF3D9BN5R,B006YBY91K
851245,5.0,2010-08-17,A2JYOE9OH5NU1J,B000NULPIS
1918900,5.0,2015-03-06,A1NVBDSGXZDQX,B001BTQEZ4
9010125,4.0,2016-07-17,A4YV49T8Y0X94,B01DIHLOVU
2890377,5.0,2015-07-10,ARJ8YGRQUYWDQ,B003D9RBPW
1037624,3.0,2015-08-12,AQS5RSKAYG874,B000UVTDLG
5837552,5.0,2016-04-23,A1HUU0SACU11RT,B00HH3A0OE
5181773,5.0,2014-03-18,A2XR09XC5UCL7G,B00D3FG73I
6244080,5.0,2016-12-16,A42R82TS7XV6B,B0084DVT9Q
2282770,5.0,2016-08-29,A1M7ZRPA5VC707,B001PLG7UK
3064477,4.0,2014-01-09,A11G1KTVZG0BNG,B003ZDQKZS
8648039,5.0,2017-11-10,A2LNQ3SSJGVLKV,B019RSXMZA
3911269,5.0,2014-10-16,A3KHS90UO8FHWP,B0063QZKAK
9152858,4.0,2017-05-23,AD2SFQ04GXTTZ,B01EY7SNTE
593911,5.0,2016-10-04,A24IJK58P4YMI5,B000GYALMW
3755080,5.0,2016-05-29,A30L2Y1O654WM2,B005JQHRR4
3599557,3.0,2016-04-24,A2PATWWZAXHQYA,B005805UIE
815343,4.0,2014-09-01,A3CYLXCQ6DHU7Y,B000N8LJ22
5076173,4.0,2013-10-09,AYZ3UC9KREDAG,B00CDUVQLC
5475393,5.0,2014-12-14,A1BRCVMQ7C9CGJ,B00F3O25TM
7551334,3.0,2016-03-15,A35JWV3EZUEMW5,B00WLEV5WK
1966847,5.0,2015-10-04,AU3AFVGLJ5RBA,B001CZBDF8
2630952,4.0,2015-04-24,A3LV2TOOVBCYUR,B002IVAV3U
5047467,5.0,2016-03-05,A2FRNQ3J7HG9AZ,B00C88T12K
2412873,5.0,2015-12-11,A2OELXXZVRLN1C,B001V7ETBC
855369,5.0,2017-10-18,A3NHUQ33CFH3VM,B000NZKFT8
8841673,5.0,2016-09-23,A1LB78B5EQ8S5P,B01BQ0J7J2
3230204,5.0,2015-12-31,AQZ64R6S3R1VF,B004D5Q962
6813846,5.0,2015-07-27,A3MF1AZVQKZO6Z,B00OBVNAGU
75652,5.0,2014-11-06,A27MY21JLR2UG8,B00012M5MS
812306,5.0,2012-12-29,A3775OP5VTX5ON,B000N4Q3YK
8316942,3.0,2016-10-28,A25JGOX1Q1JCDS,B016CKWHSO
1334008,5.0,2015-07-27,A10SSOFEHDZDLB,B00161FWJG
6484918,5.0,2016-09-29,A19WEEGB05YAZ3,B00LU1D4JC
378722,5.0,2013-08-05,AT8TS7XTO8TIE,B000BSY9AI
1858650,1.0,2013-02-17,A3HRE1ZWF8F35B,B001AN1SOI
10184218,5.0,2016-07-24,A1B3YV9717IWYF,B004JNO2SA
4040009,2.0,2016-11-24,A33DXX08TRLIKX,B006Q5ACKG
2744411,5.0,2015-05-04,A1UEWMWDGS6JPS,B002WGHJC2
2519070,5.0,2015-02-28,A24YZVFLO9YV4G,B0028STQJI
3712137,4.0,2017-07-09,A3AH5X9H9IVD3T,B005GVGIUO
10295734,4.0,2017-03-15,A1Y3WZGIIQ6OOK,B0053YB4Z8
8999860,5.0,2016-08-01,A7YN6Z3WI5PRF,B01DEGYTC6
1382458,3.0,2014-03-17,A1HRYM65YSRGZT,B00171OPKC
4879695,5.0,2017-04-01,A2I27S48Y59RH0,B00B8Q31UQ
3031767,5.0,2016-12-21,AP38FQMIM02HJ,B003VFEF8O
4973376,5.0,2013-08-09,A33Z3089SL9A4R,B00BQ0UH2O
6490153,5.0,2016-04-28,A4H3HQOCGJYMN,B00LUMZUFW
10113595,4.0,2014-08-29,A3RSLZMFS6KK6E,B00438Q7WK
3121999,4.0,2015-05-22,AUSZNRZ3DVX1Q,B004498SSE
4713313,5.0,2015-02-04,A1M77PZ8NQ9CNI,B00AJ29LU4
5109675,5.0,2016-09-28,A3MY0BZMCLTKU6,B00CL0T5YY
2099753,1.0,2016-02-22,A25DP3DWUXSS48,B001GUT4X2
10670767,5.0,2018-06-21,A1DJ84E6F1MPYO,B008KECI8K
6954573,5.0,2015-11-30,A2D92SFTNPSM97,B00PRRHI92
9434540,5.0,2017-01-18,A3FYK314JFCCN6,B000677W12
7368552,5.0,2015-06-19,A1W0IEKSCFYETW,B00UHD41T6
10623051,5.0,2017-08-13,A24GIIFYZ6LS76,B007V5BM4U
1364389,5.0,2016-02-03,A1NLPZI3TPXINQ,B0016A283A
2944375,4.0,2014-06-14,A1Z8CW9FTJDPK1,B003KNC1MO
10589015,5.0,2016-06-04,A37ADBPXXRWHBE,B007FWLP9Q
2237537,5.0,2014-02-03,A1B88NBFS4RZEF,B001NGF5H8
4922750,3.0,2017-05-25,A226VGZWOEBPGL,B00BGYPYQY
8282696,5.0,2016-01-17,A2XGLL8Y8CWGWE,B015X3BV3S
4018731,5.0,2016-04-08,A3AQJD8NWDRQP9,B006NZZH18
9558294,5.0,2018-02-18,A36C0E9NYYE50K,B000N8JWE4
6396748,5.0,2015-09-15,AQ6NXRIBGTF09,B00L5R2J4W
4267571,3.0,2017-10-26,A23E7WA7Y2OMME,B007S3PCEG
2756706,5.0,2015-09-21,A1ROVZ6QB4YY9M,B002YPRJX0
5873844,5.0,2016-05-16,AF11X1MKE1VH3,B00HQE9DA6
7958524,5.0,2018-05-04,A3HXAV2IWSW6WA,B011YJO8US
883212,5.0,2017-06-19,AV1KOP8BCYZUJ,B000OZ9VLU
9097814,5.0,2017-03-01,A279PV9VOR0GTU,B01EFLSUE2
5435512,4.0,2015-05-11,A37R3MKGAIVWRU,B00ETQYVVU
3818101,4.0,2017-12-13,A2G1EXVIDLDE18,B005PGBFQW
794018,5.0,2015-04-05,A196UYGSBSJNFG,B000MMQXHA
2638605,4.0,2011-04-12,A1ZU55TM45Y2R8,B002KT3XRQ
6265293,5.0,2016-10-27,A1SYKTELKBSYK4,B00KHJ93NE
9002887,5.0,2018-01-21,A3CHCI1M0RMTFI,B01DF1SRL4
1122505,5.0,2015-03-24,A14AB8QXQ6J6H4,B000Y0GWMG
1166371,5.0,2017-08-14,AKHVEUEHYRMGN,B0010FFKXG
1362095,4.0,2010-07-31,A2V1XO7SDU4XQZ,B00168PI4S
8700188,4.0,2017-05-21,A2CHBJSZT0SNFQ,B01A8RXXQ2
2353628,5.0,2013-12-17,A3VK4UNUGQXHNQ,B001S617FW
3386137,2.0,2011-12-09,A3616XQ602MA1K,B004S76WTE
5863331,2.0,2015-10-09,AKAGTDYA5GMSH,B00HNEAC8Q
5239700,5.0,2014-12-30,A1QBOC76MIOJYP,B00DGYV1EG
2368442,5.0,2010-03-09,A2WEZQFFVMG6HL,B001TF8UY8
3121063,5.0,2013-12-17,A2YW2W4WXU53QL,B00445S3Z6
4282740,4.0,2014-07-18,A2FKR2PS626LL5,B007VEOU54
4766008,2.0,2015-04-23,AQDX84SKIWW2G,B00ATUX7UG
3721748,2.0,2014-11-29,A1TQR54INM5CWS,B005H2SKDK
566739,3.0,2012-01-04,A1SHHQSPOWR00F,B000GAWSG8
827724,5.0,2017-02-02,A16G9QCOLUZDLX,B000NGT2VY
3326013,5.0,2013-06-08,AA7Z6PGL15IDA,B004LR9SRO
6965598,5.0,2015-09-19,A1K9QPW7OHC95L,B00PV0CNKO
6216986,5.0,2016-01-24,A1U6SV2YJQZ8QN,B00K7K66CY
6420246,5.0,2018-02-13,A7DMO3VTFM566,B00LDYHHV2
2554809,5.0,2012-05-03,A6UBB3ISYP0TJ,B002BJBIRW
522878,5.0,2016-03-19,AOQFUZEKU8X9S,B000FGYKX2
1173802,5.0,2014-12-03,ANDFFZ6DFTOK,B0010W3N74
3895394,5.0,2014-12-12,A2K9W2S777QB8O,B0061G5IE0
944850,4.0,2014-04-22,A344HKYO36KSMS,B000QJ8BZG
9138042,5.0,2017-08-27,A11KDFKA1JFE1,B01ET9H70S
7555943,5.0,2015-10-17,A3JDHKE7EB4DHS,B00WQ2201W
3114412,5.0,2016-06-08,A24RGDE4ESSBHZ,B0043HM5M2
8687324,5.0,2016-05-13,A3F11UIOVAN5Z3,B01A5W5002
4003329,5.0,2016-04-30,A4BDNTE40J9F5,B006K42P1W
749134,5.0,2014-11-07,A4BLA5JU33LLM,B000LCA6PG
1780465,5.0,2015-07-17,A2YSBFX0HX9CZR,B00186IDDQ
2838814,5.0,2014-12-05,A2F7UJPQAKYM9H,B0038OW1W0
3019397,5.0,2015-02-23,A1SNEN4CFLFVS1,B003TWVEXS
11902104,5.0,2018-01-24,A3M2Q3TJPWQ0Y8,B00PLNK0LK
3461910,4.0,2017-01-21,A1DXDR5TDQQKE3,B004WT08VQ
2809358,5.0,2014-10-12,A3IC0Y2DABH2P3,B0035LVZFK
2238710,3.0,2014-11-10,A81M9AEYSQMF9,B001NGF5AK
963677,5.0,2015-12-03,A1TMGJJGA385LY,B000RHCOP0
4701036,5.0,2014-12-21,A1VGHTDOZXOOYP,B00AG32CNE
7958004,5.0,2015-08-21,A2866X4VRWGEO8,B011XM84TW
3052722,3.0,2017-04-04,A2P0LF2WWDN6IB,B003XUUB1M
10822890,5.0,2017-10-20,A1OHZBNRQJ39OT,B00AKEVQ6I
8817790,5.0,2017-01-29,A22QOZZLLIMW6I,B01BDW1VCY
1018845,5.0,2011-02-19,A2VZNEM0V65R10,B000U416EK
3649769,5.0,2013-09-24,AZM6HBXX3GYG8,B005CR0W0E
9574533,4.0,2018-05-16,AJ68F5QP3GK5S,B000OUBK96
6445232,1.0,2017-04-25,A247Y9Z3DY68PV,B00LI24OJC
534597,5.0,2015-02-09,A3HO5EBAI13BYX,B000FIE4AE
2781521,5.0,2015-10-30,A188JL9W4WOWJX,B0031Q5BQI
10844897,5.0,2017-10-27,A2XAO1LIAZJ5KR,B00ATNHZ0G
9619785,5.0,2017-10-29,A1X2HZLCG72UGC,B000W34MJK
8827101,4.0,2016-05-25,A3M6TSEV71537G,B01BHCGU9E
3043735,5.0,2015-09-01,A1BI06MVLKB3WC,B003WU9VKK
4401403,4.0,2015-02-12,A129RG6M8FK6X4,B008H6AJ96
8220216,5.0,2017-03-29,ASXJVGA1S5DG1,B015EZWO5Y
4460359,4.0,2015-01-12,A30AIVQKN7US3D,B00905AON4
6713379,5.0,2017-08-25,A52ABJC0X0BYU,B00NJRE3R2
7154711,5.0,2015-09-15,A7IKLJZ9TG7YM,B00S6F4ODU
4502079,5.0,2017-08-02,A2XKCJMHBEHRML,B0094FO6PM
5282406,5.0,2015-05-01,AWVL7IPXMP7K3,B00DR34PD0
8075996,5.0,2016-10-22,AZ7M85MYB5G8U,B0141ITCVO
7890242,5.0,2016-07-16,A28J2VFJKS5B9J,B010S598K4
1147939,5.0,2016-10-20,A1CCZ4Q33P7C22,B000ZB9474
4426695,4.0,2016-03-26,ANDINUHGQTQT4,B008RTKEPW
2893113,5.0,2016-06-09,A2O8W12ETN43M9,B003DQVOIK
4882302,4.0,2014-06-13,A373XODY0EEMIG,B00B8ZQQ4A
4742509,4.0,2015-04-11,A9R3SXBOSXTGY,B00APDEZMQ
2120060,5.0,2016-07-05,A1VAX3D8MK7GWL,B001HN5H8Y
1926299,5.0,2016-08-25,AT96DKJOFQ27D,B001C1UGVO
9566866,5.0,2018-01-21,AFU6BITESC92S,B000NRW7CO
3372583,5.0,2016-05-31,A1CY9VG99ZX11P,B004QTWME8
12034369,5.0,2017-05-20,A30O1XWXJBEVCI,B00T8VD79I
2589239,5.0,2013-04-27,A2GMZZ6TDYOHY7,B002DWVFLG
2216553,4.0,2016-12-05,A3MHKCEW4S1UFZ,B001N3MKT2
6259115,4.0,2016-07-08,A18SZFL1UFG8HB,B00KG13FM8
4080497,5.0,2015-05-08,AEQHCCKDFP0TR,B006YU9XAI
3923589,5.0,2014-06-22,A2ROTZ0WTW58P9,B0065PM9H6
9050260,5.0,2016-08-07,AFNHY8ZS1RW9G,B01DWOXHE6
643463,5.0,2014-04-14,A1GQAKL9CGQLP1,B000I1BR7Q
4395125,5.0,2013-04-15,AGJ0DW8O7D9FL,B008FATKF8
2043125,5.0,2014-06-28,A39WR9P977LKBN,B001F0KD3S
9910704,1.0,2017-11-02,A11B05SPUIHCP7,B0025U4MMK
6396658,4.0,2016-05-19,A29KT7UP7DLM1J,B00L5QZ4YU
2425111,5.0,2015-09-04,A202I8W9G73VBF,B001WJ0CFQ
1234587,4.0,2014-02-27,A13BX9O5UDBILC,B0013CGEXQ
4730003,5.0,2016-08-31,A29XSSCAP6AESN,B00AMP71BY
7686094,4.0,2015-08-01,A2JIYGPKJZTCQW,B00Y47SFZM
3527708,5.0,2014-07-09,A1KHK2DZOF99ON,B00519UT42
6310910,5.0,2015-04-16,A39ADQEYDNCIW8,B00KQPQY9K
3351745,4.0,2016-02-18,A130P8FAZECQK,B004NS2W10
7993674,4.0,2017-05-15,A4SEHTBQ3LM7R,B012S697NY
5488887,5.0,2015-10-03,A3QSKWU6NBIBR7,B00F5EUXDK
6061635,4.0,2014-12-16,A2GQ8G1GHFQ66W,B00J0W4Y92
6857827,5.0,2016-10-03,A2FGE5F0VP8NKR,B00ORES5FW
9638635,5.0,2016-11-15,A1XI9V4K8FRZ3V,B000ZKR2WE
1923610,3.0,2015-07-20,A2ROCJEFO6H57H,B001BZYPYU
7196717,5.0,2018-05-26,A3QGXLRLVDSCPG,B00SMIYWEC
428028,4.0,2015-11-02,AW7G4UPFGT6EY,B000E7FTOG
10070234,5.0,2016-07-19,A1490ROZ8LXOG3,B003RYJ1TW
9094299,5.0,2016-10-07,APR0HI8KAJ4QG,B01ED78BFQ
4851767,5.0,2014-11-10,AWSTQ0RMVNH0R,B00B4O0FNS
1070390,5.0,2012-08-21,A1N58ZXJKAU8UE,B000VT2HKQ
12958655,3.0,2017-11-23,A3DZFEICHK5LF2,B01H3FGDNM
2288348,4.0,2013-10-22,AW3TVKW7WK7ET,B001PO5LNQ
3145683,5.0,2017-03-02,A39R9GUBPVODKL,B0046H8IF2
2205236,3.0,2015-09-05,A3MY0BZMCLTKU6,B001MW31XS
6159791,5.0,2016-05-26,A1TP5GVP40KRL3,B00JTULKI8
814968,5.0,2016-01-27,A320FWG10MCXHQ,B000N8JV9A
2112199,5.0,2015-06-03,A18NNCWU9ZGUFH,B001H9N8AM
2362301,4.0,2013-08-27,A37FULV9NLQYXU,B001T7H01U
3826211,5.0,2015-01-08,A2XR7WAZLWEK77,B005QIK966
12797338,5.0,2017-06-19,A3MQAQT8C6D1I7,B01DISTQJG
5887095,5.0,2016-10-27,A130P8FAZECQK,B00HTN98X6
5212598,5.0,2016-08-11,AQFLE7GWLUOXK,B00DBAXZM6
4617526,5.0,2015-05-27,A31VAUM2THZQYD,B009YSFU54
5817062,5.0,2016-08-29,A20QGV2Z3DZ4HR,B00HB0XDRE
3885274,5.0,2013-10-30,ACPV4HRFEUPWP,B00607B1Q4
9653539,5.0,2015-04-19,A2U7USFSCO6JRW,B0012KWAX2
6345762,5.0,2017-05-02,AJ7VVCALVT8KP,B00KWKA3L4
7077770,5.0,2016-01-11,AJEHZUCVJHA2Z,B00R54SUPG
188507,5.0,2015-08-26,A3IZF3M92E7SI2,B0007IS700
4764097,5.0,2015-10-09,A16DZQTQ060J8C,B00ATLD7A0
5120407,4.0,2013-10-30,AHQRU3MRORIWQ,B00CMHBJ7W
5622609,4.0,2015-05-27,A2WCB04X1TTSDS,B00G242HC2
10001554,5.0,2015-11-13,A2BTERCKW44P0S,B002ZVNOK0
9081567,4.0,2017-05-28,A3GUDWD9AENMOD,B01E7KBHSM
5406352,5.0,2017-05-17,A2479EEP2OHH14,B00EO1TPSE
3970735,5.0,2013-11-01,A3DPLIVRZC4DVM,B006GHDH5G
2400519,3.0,2014-04-21,A4W3NOZED0H9H,B001UJF9Z6
2881977,5.0,2013-06-28,AT5F1MKA8C2IZ,B003CHANKU
4005671,5.0,2018-01-28,A1CWOQWNXRBQUJ,B006L6X5SQ
4881880,4.0,2016-01-24,A12DENU9DTEIWT,B00B8YRHH6
2718276,5.0,2017-07-01,A100H2245MF6NL,B002TALNRS
4986884,5.0,2015-11-18,A1ZT3TAGEH5CMF,B00BSIES06
1103970,5.0,2017-07-20,A3UVXORHW31P9Z,B000X61N2A
7543133,1.0,2018-07-29,A2KLSU6EM5NHYT,B00WIXL4UM
486266,1.0,2014-09-05,A23ENESPC0TT1C,B000F5JOT8
4665587,4.0,2015-10-15,A1KP95S558LT3F,B00A9UNNJG
11997596,4.0,2016-05-27,A1U10C207HQ3BJ,B00SA6DJCC
1169022,1.0,2018-03-01,A2CFVTRIYI2PKP,B0010O748Q
2935373,5.0,2015-11-10,A3SDKDDVUQY07A,B003JO9QH2
5025459,5.0,2015-01-03,AQ5Y74P3EYG4O,B00C2L4F3S
3971746,5.0,2013-12-05,A3P8Q0ANP6CNH8,B006GJ8Q7S
1833210,5.0,2013-01-27,A14DU1XG5WW3YN,B0019MT4Y6
2113806,4.0,2014-07-06,A2QIG0M7PB2FT6,B001HBHNMO
818777,5.0,2017-02-06,A33GZWCRJJSOK3,B000N8OIE8
2274868,1.0,2014-12-27,A30HUI4T5GZC8I,B001P4B6DU
6019527,5.0,2014-12-25,A2CCUJAA47AKFO,B00IOF60LQ
401700,5.0,2013-02-10,A3PWFMYA45TGMN,B000C3MIKU
2331815,5.0,2015-08-02,AJDAPMNI03DZE,B001QXBRSO
4039575,5.0,2015-05-19,AICYMAPKGK4V6,B006Q7C7L6
3153083,2.0,2010-01-05,A1CWMX2MGNLVGV,B0046VNIK8
8706318,5.0,2016-09-30,A1JXMABJGHS265,B01AAGVWJG
506199,4.0,2015-02-23,A13YF4UQESNC3R,B000FDO2K6
5491857,5.0,2015-05-08,AMEGPD597TRUN,B00F5W1YXK
443361,5.0,2017-02-22,AKS9X0KRJ68KC,B000EHWWLE
6143366,5.0,2015-06-07,AY0PF87545OIL,B00JQ4XFU8
3574284,5.0,2013-05-15,AQNZ2KY3XFMUV,B0055445KW
22119,4.0,2018-01-11,A2WC9NFLG57W4H,B00005K3ZR
7350938,5.0,2016-01-08,A3SV7SEJKCFHYW,B00UC3USQ6
837330,5.0,2015-02-17,A3MS1UK3VS5MBR,B000NM8PBQ
8616782,3.0,2017-10-30,A3BJ8P5K7GPJ5T,B019F5WITQ
3456862,4.0,2014-12-01,AJMGH3E7E789R,B004WLCLQY
3500675,5.0,2013-06-23,A1TIRFAL98APX6,B004YW512W
4774783,3.0,2014-12-01,A3GM7IJMGPMQ6S,B00AU6DAX8
2568684,4.0,2015-09-12,A3TP31S61PPE3G,B002C9EX14
6049707,4.0,2015-09-16,A34YUXS84FDWUC,B00IY9D63M
2236058,1.0,2013-07-11,AUSTDHPEPH5J4,B001NG1HXO
8409820,5.0,2017-04-15,AX329NHW6B7BA,B0179QEUVC
5097115,5.0,2015-02-27,A2FDYC0Q44ZPO9,B00CIOXIUU
8947880,4.0,2016-02-15,ACM3CGC6GNAS4,B01CXIFOU2
10957297,3.0,2018-02-05,A2GICPT6674DXV,B00C02YQFG
9153025,5.0,2016-07-22,A6MHGM8XFQPMT,B01EYCE9JW
10631200,3.0,2018-01-29,A3U6HRAI2FKYHN,B007ZEVMF6
4179532,4.0,2015-05-28,AZK1WY67FG09D,B007AO695O
4388359,5.0,2016-06-15,AIKJM85QAGT03,B008E1VH1I
5827472,2.0,2014-03-11,A1M2GB790HHRBM,B00HFA4D8S
1946702,5.0,2017-07-26,AASJFLCI2LUV6,B001CJVA9S
5736377,5.0,2016-05-09,A242NJZNGHH4C4,B00GPSO0MK
1348726,5.0,2017-02-20,A833IDN7PVOY5,B00162UGQE
447045,5.0,2015-07-04,A11BAS3GNT4A4M,B000EJ3BTO
6965229,5.0,2016-02-22,A1P5CZ8IP9FB4O,B00PUWXYAG
11459050,1.0,2017-05-29,A348SD9NRRMF6N,B00ILDG1DS
3131547,5.0,2016-06-24,A345A71GBSZW5N,B00453N7JY
764091,4.0,2017-08-06,AZX5QKGFBKKJB,B000LN14QU
368117,4.0,2014-01-25,A2UX9BF36MYEXK,B000BQW0GA
1307751,4.0,2018-03-17,AFHY3EIG3O6A6,B0015I0GE6
1956391,5.0,2014-03-21,A6SF6IHR1D6OB,B001CPITS2
695919,4.0,2017-08-13,A1VSJ1YD40Y7PG,B000JVKLTU
5655371,5.0,2018-02-18,AUKH9FS6BR3CD,B00G8UGUAK
5424007,4.0,2015-01-04,A38FV08N9Z4BD8,B00EPWIIRQ
4486699,5.0,2016-01-16,A2VC48WIMY6L6E,B00932EPYI
6472126,5.0,2016-03-16,A2IW5IW9HVMFIH,B00LPK9OWE
5805800,5.0,2016-05-15,A6L4SGTJ4VOVS,B00H991N3S
2665768,5.0,2015-11-13,A3O36H3JXNK74T,B002N18PHO
1035606,5.0,2018-02-08,A22S7D0LP8GRDH,B000UV8RO0
2104784,5.0,2016-04-23,ASEOCYGKYLTZS,B001H2YLSW
4157052,5.0,2015-02-21,ATUOOTJEGR3KI,B007720JSC
1349448,5.0,2016-08-04,A3ROZW7R1ISG0B,B00162UK4M
91744,5.0,2014-09-20,AMNKAFY9CTJ6B,B0001WB4PM
4222868,5.0,2016-09-02,AMBP2KXIQG0BA,B007II3FQS
1980345,5.0,2017-04-26,A1W8XDMZCE25BS,B001DDWKNS
3276990,5.0,2014-03-14,A2NYSDO4SQMGE8,B004I5L9EY
3809234,5.0,2015-01-28,A13Z5CEF8SEOR4,B005OU4E1M
10136612,3.0,2016-11-05,A2KPR8WH3U9812,B0048KE79I
1166747,5.0,2016-04-02,A1EWFH3EI6V6RS,B0010FQVZM
6728071,3.0,2016-04-04,A551LCT8C6IAC,B00NOHK0CE
6627366,3.0,2016-07-07,A1H14Q50WKZMK1,B00MXJFXOE
8986661,5.0,2015-04-26,AC5OU76YOTP4F,B01DBM79MK
3995345,5.0,2013-10-02,AP38FQMIM02HJ,B006JH1J1C
702583,2.0,2015-06-03,AOF1KN0LGDGES,B000K2K7BK
5552859,4.0,2015-09-04,A2PPQVTHEUMW2E,B00FJ9TU8K
2299581,5.0,2013-12-08,ABHOWR1POIRJT,B001PR0QO2
130064,5.0,2015-09-29,A3RMGM15W0AK6S,B0002UWJPM
8598869,5.0,2016-04-08,A1Y1G0G909Z4RT,B0198WRVM0
4334444,5.0,2015-08-06,A349IUWV4J45TQ,B0083ZZIOM
1247312,5.0,2014-02-09,A6YEAHCVOHKWM,B0013L2FGW
3122300,5.0,2015-05-19,A1DV7HCVS9CT0,B00449IU6E
5039267,5.0,2016-07-28,AYEQLE0P9A0UY,B00C7497FQ
8982503,4.0,2017-05-28,A3TYR43NNQ8J36,B01D9PA28W
3725702,2.0,2016-04-06,A2GTXQ39IVQW07,B005HF4OP0
8598106,5.0,2018-04-28,A3PVSDU5DIV4Y2,B0198GV5KK
5157456,5.0,2016-10-24,AN20UHPZIFIHT,B00CWHQDPA
291722,5.0,2015-12-06,A190HSAB8U0122,B0009X2ASI
1820422,5.0,2013-05-23,A3GMVCTJTHYG1F,B0019GJZE6
2349211,4.0,2015-06-29,AJEHZUCVJHA2Z,B001RPFAFW
9322533,5.0,2016-07-29,A2UZIYP7LCQ6WM,B01GKGEZVC
10554063,5.0,2016-07-24,A1BZFRYSMNPVYF,B00739ZUTW
5326558,5.0,2016-12-13,A3QYHQVBAP274H,B00E20K6A8
53392,5.0,2014-12-16,A2RS40WOIRNE9E,B0000C5360
5881688,4.0,2014-04-16,A3OLSOEETS6PBG,B00HS73HH6
4015746,5.0,2014-04-06,A3VT6G8TOSEX33,B006MY1Q8S
12050590,5.0,2017-12-16,ALTJFH4CQC3VG,B00TP05WAY
